Host,Service/Product,Version,Port,CPE,CVE ID,Severity,Description,CVSS v2,CVSS v3,CVSS v4
192.168.100.35,SQL Server 2022 Advanced Analytics,16.0.1000.6,,,,,,,,
192.168.100.35,SQL Server 2022 DMF,16.0.1000.6,,,,,,,,
192.168.100.35,Python 3.14.0 Tcl/Tk Support (64-bit),3.14.150.0,,cpe:2.3:a:python:python_tcltk:3.14.150.0:*:*:*:*:*:*:*,CVE-2018-14647,HIGH,"Python's elementtree C accelerator failed to initialise Expat's hash salt during initialization. This could make it easy to conduct denial of service attacks against Expat by constructing an XML document that would cause pathological hash collisions in Expat's internal data structures, consuming large amounts CPU and RAM. The vulnerability exists in Python versions 3.7.0, 3.6.0 through 3.6.6, 3.5.0 through 3.5.6, 3.4.0 through 3.4.9, 2.7.0 through 2.7.15.",,7.5,
192.168.100.35,Python 3.14.0 Tcl/Tk Support (64-bit),3.14.150.0,,cpe:2.3:a:python:python_tcltk:3.14.150.0:*:*:*:*:*:*:*,CVE-2019-10160,CRITICAL,"A security regression of CVE-2019-9636 was discovered in python since commit d537ab0ff9767ef024f26246899728f0116b1ec3 affecting versions 2.7, 3.5, 3.6, 3.7 and from v3.8.0a4 through v3.8.0b1, which still allows an attacker to exploit CVE-2019-9636 by abusing the user and password parts of a URL. When an application parses user-supplied URLs to store cookies, authentication credentials, or other kind of information, it is possible for an attacker to provide specially crafted URLs to make the application locate host-related information (e.g. cookies, authentication data) and send them to a different host than where it should, unlike if the URLs had been correctly parsed. The result of an attack may vary based on the application.",,9.8,
192.168.100.35,Python 3.14.0 Tcl/Tk Support (64-bit),3.14.150.0,,cpe:2.3:a:python:python_tcltk:3.14.150.0:*:*:*:*:*:*:*,CVE-2019-17514,HIGH,"library/glob.html in the Python 2 and 3 documentation before 2016 has potentially misleading information about whether sorting occurs, as demonstrated by irreproducible cancer-research results. NOTE: the effects of this documentation cross application domains, and thus it is likely that security-relevant code elsewhere is affected. This issue is not a Python implementation bug, and there are no reports that NMR researchers were specifically relying on library/glob.html. In other words, because the older documentation stated ""finds all the pathnames matching a specified pattern according to the rules used by the Unix shell,"" one might have incorrectly inferred that the sorting that occurs in a Unix shell also occurred for glob.glob. There is a workaround in newer versions of Willoughby nmr-data_compilation-p2.py and nmr-data_compilation-p3.py, which call sort() directly.",,7.5,
192.168.100.35,Python 3.14.0 Tcl/Tk Support (64-bit),3.14.150.0,,cpe:2.3:a:python:python_tcltk:3.14.150.0:*:*:*:*:*:*:*,CVE-2020-15523,HIGH,"In Python 3.6 through 3.6.10, 3.7 through 3.7.8, 3.8 through 3.8.4rc1, and 3.9 through 3.9.0b4 on Windows, a Trojan horse python3.dll might be used in cases where CPython is embedded in a native application. This occurs because python3X.dll may use an invalid search path for python3.dll loading (after Py_SetPath has been used). NOTE: this issue CANNOT occur when using python.exe from a standard (non-embedded) Python installation on Windows.",,7.8,
192.168.100.35,Python 3.14.0 Tcl/Tk Support (64-bit),3.14.150.0,,cpe:2.3:a:python:python_tcltk:3.14.150.0:*:*:*:*:*:*:*,CVE-2020-10735,HIGH,"A flaw was found in python. In algorithms with quadratic time complexity using non-binary bases, when using int(""text""), a system could take 50ms to parse an int string with 100,000 digits and 5s for 1,000,000 digits (float, decimal, int.from_bytes(), and int() for binary bases 2, 4, 8, 16, and 32 are not affected). The highest threat from this vulnerability is to system availability.",,7.5,
192.168.100.35,Python 3.14.0 Tcl/Tk Support (64-bit),3.14.150.0,,cpe:2.3:a:python:python_tcltk:3.14.150.0:*:*:*:*:*:*:*,CVE-2022-26488,HIGH,"In Python before 3.10.3 on Windows, local users can gain privileges because the search path is inadequately secured. The installer may allow a local attacker to add user-writable directories to the system search path. To exploit, an administrator must have installed Python for all users and enabled PATH entries. A non-administrative user can trigger a repair that incorrectly adds user-writable paths into PATH, enabling search-path hijacking of other users and system services. This affects Python (CPython) through 3.7.12, 3.8.x through 3.8.12, 3.9.x through 3.9.10, and 3.10.x through 3.10.2.",,7.0,
192.168.100.35,Python 3.14.0 Tcl/Tk Support (64-bit),3.14.150.0,,cpe:2.3:a:python:python_tcltk:3.14.150.0:*:*:*:*:*:*:*,CVE-2022-45061,HIGH,"An issue was discovered in Python before 3.11.1. An unnecessary quadratic algorithm exists in one path when processing some inputs to the IDNA (RFC 3490) decoder, such that a crafted, unreasonably long name being presented to the decoder could lead to a CPU denial of service. Hostnames are often supplied by remote servers that could be controlled by a malicious actor; in such a scenario, they could trigger excessive CPU consumption on the client attempting to make use of an attacker-supplied supposed hostname. For example, the attack payload could be placed in the Location header of an HTTP response with status code 302. A fix is planned in 3.11.1, 3.10.9, 3.9.16, 3.8.16, and 3.7.16.",,7.5,
192.168.100.35,Python 3.14.0 Tcl/Tk Support (64-bit),3.14.150.0,,cpe:2.3:a:python:python_tcltk:3.14.150.0:*:*:*:*:*:*:*,CVE-2022-48560,HIGH,A use-after-free exists in Python through 3.9 via heappushpop in heapq.,,7.5,
192.168.100.35,Python 3.14.0 Tcl/Tk Support (64-bit),3.14.150.0,,cpe:2.3:a:python:python_tcltk:3.14.150.0:*:*:*:*:*:*:*,CVE-2024-7592,HIGH,"There is a LOW severity vulnerability affecting CPython, specifically the
'http.cookies' standard library module.


When parsing cookies that contained backslashes for quoted characters in
the cookie value, the parser would use an algorithm with quadratic
complexity, resulting in excess CPU resources being used while parsing the
value.",,7.5,
192.168.100.35,Python 3.14.0 Tcl/Tk Support (64-bit),3.14.150.0,,cpe:2.3:a:python:python_tcltk:3.14.150.0:*:*:*:*:*:*:*,CVE-2024-6232,HIGH,"There is a MEDIUM severity vulnerability affecting CPython.





Regular expressions that allowed excessive backtracking during tarfile.TarFile header parsing are vulnerable to ReDoS via specifically-crafted tar archives.",,7.5,
192.168.100.35,Python 3.14.0 Tcl/Tk Support (64-bit),3.14.150.0,,cpe:2.3:a:python:python_tcltk:3.14.150.0:*:*:*:*:*:*:*,CVE-2024-9287,HIGH,"A vulnerability has been found in the CPython `venv` module and CLI where path names provided when creating a virtual environment were not quoted properly, allowing the creator to inject commands into virtual environment ""activation"" scripts (ie ""source venv/bin/activate""). This means that attacker-controlled virtual environments are able to run commands when the virtual environment is activated. Virtual environments which are not created by an attacker or which aren't activated before being used (ie ""./venv/bin/python"") are not affected.",,7.8,5.3
192.168.100.35,Python 3.14.0 Tcl/Tk Support (64-bit),3.14.150.0,,cpe:2.3:a:python:python_tcltk:3.14.150.0:*:*:*:*:*:*:*,CVE-2022-0391,HIGH,"A flaw was found in Python, specifically within the urllib.parse module. This module helps break Uniform Resource Locator (URL) strings into components. The issue involves how the urlparse method does not sanitize input and allows characters like '\r' and '\n' in the URL path. This flaw allows an attacker to input a crafted URL, leading to injection attacks. This flaw affects Python versions prior to 3.10.0b1, 3.9.5, 3.8.11, 3.7.11 and 3.6.14.",,7.5,
192.168.100.35,Python 3.14.0 Tcl/Tk Support (64-bit),3.14.150.0,,cpe:2.3:a:python:python_tcltk:3.14.150.0:*:*:*:*:*:*:*,CVE-2021-28861,HIGH,"Python 3.x through 3.10 has an open redirection vulnerability in lib/http/server.py due to no protection against multiple (/) at the beginning of URI path which may leads to information disclosure. NOTE: this is disputed by a third party because the http.server.html documentation page states ""Warning: http.server is not recommended for production. It only implements basic security checks.""",,7.4,
192.168.100.35,Microsoft SQL Server 2022 RsFx Driver,16.0.1000.6,,cpe:2.3:a:microsoft:microsoft_sql:16.0.1000.6:*:*:*:*:*:*:*,CVE-2024-49056,HIGH,Authentication bypass by assumed-immutable data on airlift.microsoft.com allows an authorized attacker to elevate privileges over a network.,,7.3,
192.168.100.35,Python 3.13.3 Standard Library (64-bit),3.13.3150.0,,cpe:2.3:a:python:python_standard:3.13.3150.0:*:*:*:*:*:*:*,CVE-2018-14647,HIGH,"Python's elementtree C accelerator failed to initialise Expat's hash salt during initialization. This could make it easy to conduct denial of service attacks against Expat by constructing an XML document that would cause pathological hash collisions in Expat's internal data structures, consuming large amounts CPU and RAM. The vulnerability exists in Python versions 3.7.0, 3.6.0 through 3.6.6, 3.5.0 through 3.5.6, 3.4.0 through 3.4.9, 2.7.0 through 2.7.15.",,7.5,
192.168.100.35,Python 3.13.3 Standard Library (64-bit),3.13.3150.0,,cpe:2.3:a:python:python_standard:3.13.3150.0:*:*:*:*:*:*:*,CVE-2019-10160,CRITICAL,"A security regression of CVE-2019-9636 was discovered in python since commit d537ab0ff9767ef024f26246899728f0116b1ec3 affecting versions 2.7, 3.5, 3.6, 3.7 and from v3.8.0a4 through v3.8.0b1, which still allows an attacker to exploit CVE-2019-9636 by abusing the user and password parts of a URL. When an application parses user-supplied URLs to store cookies, authentication credentials, or other kind of information, it is possible for an attacker to provide specially crafted URLs to make the application locate host-related information (e.g. cookies, authentication data) and send them to a different host than where it should, unlike if the URLs had been correctly parsed. The result of an attack may vary based on the application.",,9.8,
192.168.100.35,Python 3.13.3 Standard Library (64-bit),3.13.3150.0,,cpe:2.3:a:python:python_standard:3.13.3150.0:*:*:*:*:*:*:*,CVE-2019-17514,HIGH,"library/glob.html in the Python 2 and 3 documentation before 2016 has potentially misleading information about whether sorting occurs, as demonstrated by irreproducible cancer-research results. NOTE: the effects of this documentation cross application domains, and thus it is likely that security-relevant code elsewhere is affected. This issue is not a Python implementation bug, and there are no reports that NMR researchers were specifically relying on library/glob.html. In other words, because the older documentation stated ""finds all the pathnames matching a specified pattern according to the rules used by the Unix shell,"" one might have incorrectly inferred that the sorting that occurs in a Unix shell also occurred for glob.glob. There is a workaround in newer versions of Willoughby nmr-data_compilation-p2.py and nmr-data_compilation-p3.py, which call sort() directly.",,7.5,
192.168.100.35,Python 3.13.3 Standard Library (64-bit),3.13.3150.0,,cpe:2.3:a:python:python_standard:3.13.3150.0:*:*:*:*:*:*:*,CVE-2020-15523,HIGH,"In Python 3.6 through 3.6.10, 3.7 through 3.7.8, 3.8 through 3.8.4rc1, and 3.9 through 3.9.0b4 on Windows, a Trojan horse python3.dll might be used in cases where CPython is embedded in a native application. This occurs because python3X.dll may use an invalid search path for python3.dll loading (after Py_SetPath has been used). NOTE: this issue CANNOT occur when using python.exe from a standard (non-embedded) Python installation on Windows.",,7.8,
192.168.100.35,Python 3.13.3 Standard Library (64-bit),3.13.3150.0,,cpe:2.3:a:python:python_standard:3.13.3150.0:*:*:*:*:*:*:*,CVE-2020-10735,HIGH,"A flaw was found in python. In algorithms with quadratic time complexity using non-binary bases, when using int(""text""), a system could take 50ms to parse an int string with 100,000 digits and 5s for 1,000,000 digits (float, decimal, int.from_bytes(), and int() for binary bases 2, 4, 8, 16, and 32 are not affected). The highest threat from this vulnerability is to system availability.",,7.5,
192.168.100.35,Python 3.13.3 Standard Library (64-bit),3.13.3150.0,,cpe:2.3:a:python:python_standard:3.13.3150.0:*:*:*:*:*:*:*,CVE-2022-26488,HIGH,"In Python before 3.10.3 on Windows, local users can gain privileges because the search path is inadequately secured. The installer may allow a local attacker to add user-writable directories to the system search path. To exploit, an administrator must have installed Python for all users and enabled PATH entries. A non-administrative user can trigger a repair that incorrectly adds user-writable paths into PATH, enabling search-path hijacking of other users and system services. This affects Python (CPython) through 3.7.12, 3.8.x through 3.8.12, 3.9.x through 3.9.10, and 3.10.x through 3.10.2.",,7.0,
192.168.100.35,Python 3.13.3 Standard Library (64-bit),3.13.3150.0,,cpe:2.3:a:python:python_standard:3.13.3150.0:*:*:*:*:*:*:*,CVE-2022-45061,HIGH,"An issue was discovered in Python before 3.11.1. An unnecessary quadratic algorithm exists in one path when processing some inputs to the IDNA (RFC 3490) decoder, such that a crafted, unreasonably long name being presented to the decoder could lead to a CPU denial of service. Hostnames are often supplied by remote servers that could be controlled by a malicious actor; in such a scenario, they could trigger excessive CPU consumption on the client attempting to make use of an attacker-supplied supposed hostname. For example, the attack payload could be placed in the Location header of an HTTP response with status code 302. A fix is planned in 3.11.1, 3.10.9, 3.9.16, 3.8.16, and 3.7.16.",,7.5,
192.168.100.35,Python 3.13.3 Standard Library (64-bit),3.13.3150.0,,cpe:2.3:a:python:python_standard:3.13.3150.0:*:*:*:*:*:*:*,CVE-2022-48560,HIGH,A use-after-free exists in Python through 3.9 via heappushpop in heapq.,,7.5,
192.168.100.35,Python 3.13.3 Standard Library (64-bit),3.13.3150.0,,cpe:2.3:a:python:python_standard:3.13.3150.0:*:*:*:*:*:*:*,CVE-2024-7592,HIGH,"There is a LOW severity vulnerability affecting CPython, specifically the
'http.cookies' standard library module.


When parsing cookies that contained backslashes for quoted characters in
the cookie value, the parser would use an algorithm with quadratic
complexity, resulting in excess CPU resources being used while parsing the
value.",,7.5,
